,time,money
64909,2018-05-26,0.0
64910,2018-05-26,16.0
64911,2018-05-26,16.0
64912,2018-05-26,55.4
64913,2018-05-26,16.0
64914,2018-05-26,120.0
64915,2018-05-26,40.0
64916,2018-05-26,55.0
64917,2018-05-26,145.76
64918,2018-05-26,126.04
64919,2018-05-26,72.0
64920,2018-05-26,13.0
64921,2018-05-26,7.25
64922,2018-05-26,0.0
64923,2018-05-26,4.0
64924,2018-05-26,12.0
64925,2018-05-26,0.0
64926,2018-05-26,3.23
64927,2018-05-26,232.98
64928,2018-05-26,15.0
64929,2018-05-26,150.74
64930,2018-05-26,25.0
64931,2018-05-26,55.2
64932,2018-05-26,42.8
64933,2018-05-26,395.6
64934,2018-05-26,16.0
64935,2018-05-26,68.81
64936,2018-05-26,327.53
64937,2018-05-26,14.0
64938,2018-05-26,324.0
64939,2018-05-26,182.12
64940,2018-05-26,104.32
64941,2018-05-26,248.0
64942,2018-05-26,10.0
64943,2018-05-26,8.0
64944,2018-05-26,122.0
64945,2018-05-26,13.0
64946,2018-05-26,0.0
64947,2018-05-26,0.0
64948,2018-05-26,12.72
64949,2018-05-26,86.0
64950,2018-05-26,2.98
64951,2018-05-26,3.64
64952,2018-05-26,2.0
64953,2018-05-26,615.0
64954,2018-05-26,227.62
64955,2018-05-26,290.0
64956,2018-05-26,7.65
64957,2018-05-26,96.24
64958,2018-05-26,498.67
64959,2018-05-26,12.91
64960,2018-05-26,10.0
64961,2018-05-26,199.71
64962,2018-05-26,2.0
64963,2018-05-26,16.0
64964,2018-05-26,2.06
64965,2018-05-26,30.21
64966,2018-05-26,150.6
64967,2018-05-26,164.44
64968,2018-05-26,48.99
64969,2018-05-26,325.48
64970,2018-05-26,146.31
64971,2018-05-25,75.5
64972,2018-05-25,45.0
64973,2018-05-25,0.0
64974,2018-05-25,0.0
64975,2018-05-25,18.0
64976,2018-05-25,8.0
64977,2018-05-25,0.6
64978,2018-05-26,3.18
64979,2018-05-26,276.73
64980,2018-05-26,75.42
64981,2018-05-26,310.99
64982,2018-05-26,1073.79
64983,2018-05-26,54.28
64984,2018-05-26,52.84
64985,2018-05-26,9.0
64986,2018-05-26,26.5
64987,2018-05-26,264.87
64988,2018-05-26,485.0
64989,2018-05-26,102.42
64990,2018-05-26,134.0
64991,2018-05-26,16.0
64992,2018-05-26,16.0
64993,2018-05-26,50.0
64994,2018-05-26,91.0
64995,2018-05-26,3.66
64996,2018-05-26,19.42
64997,2018-05-26,1.36
64998,2018-05-26,326.64
64999,2018-05-26,26.5
65000,2018-05-26,267.3
65001,2018-05-26,57.66
65002,2018-05-26,28.05
65003,2018-05-26,13.3
65004,2018-05-26,146.3
65005,2018-05-26,0.94
65006,2018-05-26,8.12
65007,2018-05-26,144.04
65008,2018-05-26,49.7
65009,2018-05-26,48.6
65010,2018-05-26,217.8
65011,2018-05-26,359.62
65012,2018-05-26,13.0
65013,2018-05-26,58.0
65014,2018-05-26,16.0
65015,2018-05-26,10.0
65016,2018-05-26,6.12
65017,2018-05-26,0.0
65018,2018-05-26,157.68
65019,2018-05-26,12.26
65020,2018-05-26,24.38
65021,2018-05-26,7.34
65022,2018-05-26,4.31
65023,2018-05-26,2.1
65024,2018-05-26,488.68
65025,2018-05-26,0.0
65026,2018-05-26,101.45
65027,2018-05-26,13.0
65028,2018-05-26,0.0
65029,2018-05-26,880.0
65030,2018-05-26,157.45
65031,2018-05-26,16.0
65032,2018-05-26,15.0
65033,2018-05-26,17.6
65034,2018-05-26,209.4
65035,2018-05-26,16.0
65036,2018-05-26,40.8
65037,2018-05-26,268.63
65038,2018-05-26,9.75
65039,2018-05-26,51.5
65040,2018-05-26,73.6
65041,2018-05-26,101.2
65042,2018-05-26,16.0
65043,2018-05-26,30.0
65044,2018-05-26,20.0
65045,2018-05-26,13.0
65046,2018-05-26,13.0
65047,2018-05-26,220.0
65048,2018-05-26,82.0
65049,2018-05-26,192.67
65050,2018-05-26,10.5
65051,2018-05-26,5.2
65052,2018-05-26,2.0
65053,2018-05-26,13.0
65054,2018-05-26,16.0
65055,2018-05-26,245.9
65056,2018-05-26,31.0
65057,2018-05-26,344.1
65058,2018-05-26,131.64
65059,2018-05-26,30.0
65060,2018-05-26,255.47
65061,2018-05-26,119.0
65062,2018-05-26,13.0
65063,2018-05-26,287.43
65064,2018-05-26,16.0
65065,2018-05-26,18.0
65066,2018-05-26,16.0
65067,2018-05-26,5.2
65068,2018-05-26,7.2
65069,2018-05-26,10.0
65070,2018-05-26,401.1
65071,2018-05-26,12.0
65072,2018-05-26,151.8
65073,2018-05-26,173.84
65074,2018-05-26,40.73
65075,2018-05-26,52.05
65076,2018-05-26,191.6
65077,2018-05-26,0.0
65078,2018-05-26,24.04
65079,2018-05-25,156.26
65080,2018-05-25,308.67
65081,2018-05-25,15.0
65082,2018-05-25,12.0
65083,2018-05-25,19.3
65084,2018-05-25,20.73
65085,2018-05-25,238.72
65086,2018-05-26,0.0
65087,2018-05-26,5.68
65088,2018-05-26,16.0
65089,2018-05-26,25.52
65090,2018-05-26,16.0
65091,2018-05-26,0.0
65092,2018-05-26,64.8
65093,2018-05-26,3.0
65094,2018-05-26,36.0
65095,2018-05-26,27.18
65096,2018-05-26,16.0
65097,2018-05-26,577.77
65098,2018-05-26,4.8
65099,2018-05-26,175.0
65100,2018-05-26,37.37
65101,2018-05-26,132.84
65102,2018-05-26,1.39
65103,2018-05-26,16.92
65104,2018-05-26,2.58
65105,2018-05-26,6.89
65106,2018-05-26,8.0
65107,2018-05-26,26.5
65108,2018-05-26,251.87
65109,2018-05-26,82.83
65110,2018-05-26,104.17
65111,2018-05-26,36.0
65112,2018-05-26,16.0
65113,2018-05-26,107.4
65114,2018-05-26,61.58
65115,2018-05-26,23.63
65116,2018-05-26,1003.39
65117,2018-05-26,28.42
65118,2018-05-26,22.93
65119,2018-05-26,52.0
65120,2018-05-26,0.0
65121,2018-05-26,57.87
65122,2018-05-26,61.47
65123,2018-05-26,156.1
65124,2018-05-26,468.7
65125,2018-05-26,111.7
65126,2018-05-26,375.94
65127,2018-05-26,255.12
65128,2018-05-26,120.0
65129,2018-05-26,25.0
65130,2018-05-26,51.61
65131,2018-05-26,25.05
65132,2018-05-26,133.28
65133,2018-05-26,58.13
65134,2018-05-26,64.14
65135,2018-05-26,210.19
65136,2018-05-26,16.0
65137,2018-05-26,72.97
65138,2018-05-26,83.0
65139,2018-05-26,13.0
65140,2018-05-26,375.16
65141,2018-05-26,84.56
65142,2018-05-26,65.9
65143,2018-05-26,17.72
65144,2018-05-26,16.0
65145,2018-05-26,8.0
65146,2018-05-26,12.0
65147,2018-05-26,208.41
65148,2018-05-26,22.0
65149,2018-05-26,0.0
65150,2018-05-26,110.0
65151,2018-05-26,55.7
65152,2018-05-26,275.8
65153,2018-05-26,304.18
65154,2018-05-26,29.23
65155,2018-05-26,16.0
65156,2018-05-26,35.5
65157,2018-05-26,72.5
65158,2018-05-26,388.1
65159,2018-05-26,3.0
65160,2018-05-26,0.0
65161,2018-05-26,16.0
65162,2018-05-26,367.45
65163,2018-05-26,163.34
65164,2018-05-26,134.69
65165,2018-05-26,6.9
65166,2018-05-26,27.99
65167,2018-05-26,17.18
65168,2018-05-26,88.88
65169,2018-05-26,0.0
65170,2018-05-26,159.0
65171,2018-05-26,300.0
65172,2018-05-26,108.24
65173,2018-05-26,16.0
65174,2018-05-26,1.95
65175,2018-05-26,31.82
65176,2018-05-26,35.46
65177,2018-05-26,109.46
65178,2018-05-26,474.11
65179,2018-05-26,218.63
65180,2018-05-26,23.15
65181,2018-05-26,8.0
65182,2018-05-26,32.5
65183,2018-05-26,59.5
65184,2018-05-26,620.2
65185,2018-05-26,86.0
65186,2018-05-26,1043.67
65187,2018-05-26,671.42
65188,2018-05-26,379.8
65189,2018-05-25,13.2
65190,2018-05-25,37.21
65191,2018-05-25,3.0
65192,2018-05-25,4.8
65193,2018-05-25,51.52
65194,2018-05-25,32.88
65195,2018-05-25,11.3
65196,2018-05-26,34.87
65197,2018-05-26,32.13
65198,2018-05-26,95.27
65199,2018-05-26,12.0
65200,2018-05-26,6.58
65201,2018-05-26,30.44
65202,2018-05-26,72.36
65203,2018-05-26,213.9
65204,2018-05-26,6.0
65205,2018-05-26,20.0
65206,2018-05-26,27.5
65207,2018-05-26,15.0
65208,2018-05-26,25.0
65209,2018-05-26,37.1
65210,2018-05-24,0.0
65211,2018-05-24,0.0
65212,2018-05-24,215.31
65213,2018-05-24,0.0
65214,2018-05-24,0.0
65215,2018-05-24,13.0
65216,2018-05-24,0.0
65217,2018-05-24,65.58
65218,2018-05-24,16.0
65219,2018-05-24,10.0
65220,2018-05-24,53.7
65221,2018-05-24,0.0
65222,2018-05-24,144.75
65223,2018-05-24,75.0
65224,2018-05-24,16.0
65225,2018-05-24,17.21
65226,2018-05-24,75.91
65227,2018-05-24,0.0
65228,2018-05-24,14.0
65229,2018-05-24,86.17
65230,2018-05-24,43.47
65231,2018-05-24,84.94
65232,2018-05-24,50.4
65233,2018-05-24,127.2
65234,2018-05-24,0.0
65235,2018-05-24,1059.61
65236,2018-05-24,16.0
65237,2018-05-24,16.0
65238,2018-05-24,16.0
65239,2018-05-24,514.63
65240,2018-05-24,16.0
65241,2018-05-24,207.11
65242,2018-05-24,133.96
65243,2018-05-24,234.56
65244,2018-05-24,110.51
65245,2018-05-24,29.5
65246,2018-05-24,14.69
65247,2018-05-24,20.27
65248,2018-05-24,51.86
65249,2018-05-24,0.0
65250,2018-05-24,29.92
65251,2018-05-24,0.0
65252,2018-05-24,42.45
65253,2018-05-24,66.24
65254,2018-05-24,16.0
65255,2018-05-24,13.0
65256,2018-05-24,248.06
65257,2018-05-24,240.0
65258,2018-05-24,70.0
65259,2018-05-24,198.0
65260,2018-05-24,16.0
65261,2018-05-24,38.0
65262,2018-05-24,49.0
65263,2018-05-24,13.0
65264,2018-05-24,165.0
65265,2018-05-25,4.6
65266,2018-05-25,15.22
65267,2018-05-25,48.09
65268,2018-05-25,0.27
65269,2018-05-25,215.62
65270,2018-05-25,14.54
65271,2018-05-25,352.88
65272,2018-05-25,14.0
65273,2018-05-25,244.53
65274,2018-05-25,16.0
65275,2018-05-25,361.49
65276,2018-05-25,0.0
65277,2018-05-25,32.5
65278,2018-05-25,300.0
65279,2018-05-25,408.32
65280,2018-05-25,22.92
65281,2018-05-25,37.14
65282,2018-05-25,5.2
65283,2018-05-25,16.0
65284,2018-05-25,2.0
65285,2018-05-25,20.0
65286,2018-05-25,111.04
65287,2018-05-25,16.0
65288,2018-05-25,16.0
65289,2018-05-25,16.0
65290,2018-05-25,16.0
65291,2018-05-25,386.2
65292,2018-05-25,16.0
65293,2018-05-25,80.0
65294,2018-05-25,1142.73
65295,2018-05-25,969.58
65296,2018-05-25,51.74
65297,2018-05-25,3.74
65298,2018-05-25,517.6
65299,2018-05-25,0.0
65300,2018-05-25,144.0
65301,2018-05-25,67.2
65302,2018-05-25,57.77
65303,2018-05-25,32.44
65304,2018-05-25,16.0
65305,2018-05-24,16.0
65306,2018-05-24,68.12
65307,2018-05-24,60.0
65308,2018-05-24,303.18
65309,2018-05-24,888.88
65310,2018-05-24,23.9
65311,2018-05-24,150.0
65312,2018-05-24,134.77
65313,2018-05-24,2.0
65314,2018-05-24,37.66
65315,2018-05-24,165.0
65316,2018-05-24,43.42
65317,2018-05-24,13.0
65318,2018-05-24,13.0
65319,2018-05-24,50.0
65320,2018-05-24,70.0
65321,2018-05-24,18.0
65322,2018-05-24,60.0
65323,2018-05-24,320.0
65324,2018-05-24,43.93
65325,2018-05-24,16.0
65326,2018-05-24,10.0
65327,2018-05-24,11987.3
65328,2018-05-24,533.97
65329,2018-05-24,16.0
65330,2018-05-24,16.0
65331,2018-05-24,15.0
65332,2018-05-24,98.0
65333,2018-05-24,10.0
65334,2018-05-24,225.0
65335,2018-05-24,107.0
65336,2018-05-24,16.0
65337,2018-05-24,16.0
65338,2018-05-24,79.48
65339,2018-05-24,97.6
65340,2018-05-24,109.76
65341,2018-05-24,129.4
65342,2018-05-24,208.25
65343,2018-05-24,11.5
65344,2018-05-24,16.6
65345,2018-05-24,13.0
65346,2018-05-24,88.0
65347,2018-05-24,255.63
65348,2018-05-24,448.04
65349,2018-05-24,8.0
65350,2018-05-24,108.94
65351,2018-05-24,12.6
65352,2018-05-24,55.21
65353,2018-05-24,2.8
65354,2018-05-24,65.01
65355,2018-05-24,0.6
65356,2018-05-24,3.09
65357,2018-05-24,40.4
65358,2018-05-24,3.99
65359,2018-05-24,4.76
65360,2018-05-24,35.0
65361,2018-05-24,13.0
65362,2018-05-24,111.84
65363,2018-05-24,0.0
65364,2018-05-24,2.0
65365,2018-05-24,0.0
65366,2018-05-24,16.0
65367,2018-05-24,169.6
65368,2018-05-24,573.0
65369,2018-05-24,16.0
65370,2018-05-24,243.81
65371,2018-05-25,1.2
65372,2018-05-25,3.27
65373,2018-05-25,14.23
65374,2018-05-25,0.46
65375,2018-05-25,588.0
65376,2018-05-25,136.13
65377,2018-05-25,835.28
65378,2018-05-25,76.0
65379,2018-05-25,113.7
65380,2018-05-25,91.38
65381,2018-05-25,6.76
65382,2018-05-25,29.73
65383,2018-05-25,62.45
65384,2018-05-25,10.0
65385,2018-05-25,394.69
65386,2018-05-25,70.0
65387,2018-05-25,22.0
65388,2018-05-25,4.8
65389,2018-05-25,150.34
65390,2018-05-25,495.06
65391,2018-05-25,16.0
65392,2018-05-25,229.0
65393,2018-05-25,298.32
65394,2018-05-25,114.42
65395,2018-05-25,22.77
65396,2018-05-25,9.0
65397,2018-05-25,20.0
65398,2018-05-25,23.2
65399,2018-05-25,124.1
65400,2018-05-25,308.0
65401,2018-05-25,2.79
65402,2018-05-25,41.6
65403,2018-05-25,221.78
65404,2018-05-25,5.2
65405,2018-05-25,8.65
65406,2018-05-25,28.0
65407,2018-05-25,16.0
65408,2018-05-25,313.54
65409,2018-05-25,35.0
65410,2018-05-24,75.7
65411,2018-05-24,0.0
65412,2018-05-24,50.0
65413,2018-05-24,390.98
65414,2018-05-24,14.0
65415,2018-05-24,23.73
65416,2018-05-24,13.0
65417,2018-05-24,18.01
65418,2018-05-24,320.0
65419,2018-05-24,770.0
65420,2018-05-24,17.05
65421,2018-05-24,179.1
65422,2018-05-24,263.51
65423,2018-05-24,16.0
65424,2018-05-24,0.0
65425,2018-05-24,202.26
65426,2018-05-24,101.32
65427,2018-05-24,6.0
65428,2018-05-24,0.53
65429,2018-05-24,10.0
65430,2018-05-24,255.5
65431,2018-05-24,494.57
65432,2018-05-24,35.0
65433,2018-05-24,16.0
65434,2018-05-24,140.0
65435,2018-05-24,5.2
65436,2018-05-24,567.94
65437,2018-05-24,0.0
65438,2018-05-24,576.05
65439,2018-05-24,303.55
65440,2018-05-24,0.0
65441,2018-05-24,146.38
65442,2018-05-24,67.7
65443,2018-05-24,78.26
65444,2018-05-24,60.72
65445,2018-05-24,246.56
65446,2018-05-24,19.27
65447,2018-05-24,130.14
65448,2018-05-24,101.04
65449,2018-05-24,9.0
65450,2018-05-24,101.56
65451,2018-05-24,204.54
65452,2018-05-24,18.0
65453,2018-05-24,67.6
65454,2018-05-24,50.99
65455,2018-05-24,16.0
65456,2018-05-24,14.7
65457,2018-05-24,11.14
65458,2018-05-24,0.0
65459,2018-05-24,2.0
65460,2018-05-24,16.0
65461,2018-05-24,227.0
65462,2018-05-24,16.0
65463,2018-05-24,89.86
65464,2018-05-24,16.0
65465,2018-05-24,58.56
65466,2018-05-24,292.76
65467,2018-05-24,13.0
65468,2018-05-24,144.12
65469,2018-05-24,13.0
65470,2018-05-24,112.96
65471,2018-05-24,70.55
65472,2018-05-24,185.27
65473,2018-05-24,198.79
65474,2018-05-24,452.11
65475,2018-05-24,0.0
65476,2018-05-25,0.84
65477,2018-05-25,5.97
65478,2018-05-25,80.0
65479,2018-05-25,195.66
65480,2018-05-25,13.0
65481,2018-05-25,25.31
65482,2018-05-25,254.52
65483,2018-05-25,664.61
65484,2018-05-25,13.0
65485,2018-05-25,340.0
65486,2018-05-25,11.13
65487,2018-05-25,64.1
65488,2018-05-25,0.0
65489,2018-05-25,9.58
65490,2018-05-25,138.0
65491,2018-05-25,25.0
65492,2018-05-25,28.72
65493,2018-05-25,490.74
65494,2018-05-25,2144.15
65495,2018-05-25,4.75
65496,2018-05-25,0.5
65497,2018-05-25,156.52
65498,2018-05-25,1.93
65499,2018-05-25,312.8
65500,2018-05-25,4.92
65501,2018-05-25,44.58
65502,2018-05-25,13.0
65503,2018-05-25,209.82
65504,2018-05-25,25.9
65505,2018-05-25,36.0
65506,2018-05-25,288.02
65507,2018-05-25,12.0
65508,2018-05-25,13.0
65509,2018-05-25,192.75
65510,2018-05-25,8.24
65511,2018-05-25,24.65
65512,2018-05-25,20.45
65513,2018-05-25,310.25
65514,2018-05-25,172.9
65515,2018-05-24,16.0
65516,2018-05-24,37.74
65517,2018-05-24,600.0
65518,2018-05-24,16.0
65519,2018-05-24,368.33
65520,2018-05-24,241.05
65521,2018-05-24,50.0
65522,2018-05-24,285.08
65523,2018-05-24,3.3
65524,2018-05-24,101.52
65525,2018-05-24,237.61
65526,2018-05-24,14.32
65527,2018-05-24,41.75
65528,2018-05-24,78.64
65529,2018-05-24,11.77
65530,2018-05-24,100.7
65531,2018-05-24,644.17
65532,2018-05-24,94.76
65533,2018-05-24,588.0
65534,2018-05-24,22.0
65535,2018-05-24,0.0
65536,2018-05-24,135.0
65537,2018-05-24,16.0
65538,2018-05-24,50.0
65539,2018-05-24,128.9
65540,2018-05-24,566.4
65541,2018-05-24,215.4
65542,2018-05-24,164.42
65543,2018-05-24,241.88
65544,2018-05-24,0.0
65545,2018-05-24,61.91
65546,2018-05-24,13.02
65547,2018-05-24,139.9
65548,2018-05-24,35.96
65549,2018-05-24,0.0
65550,2018-05-24,278.04
65551,2018-05-24,112.8
65552,2018-05-24,0.0
65553,2018-05-24,38.0
65554,2018-05-24,16.0
65555,2018-05-24,421.0
65556,2018-05-24,0.0
65557,2018-05-24,157.11
65558,2018-05-24,78.53
65559,2018-05-24,23.92
65560,2018-05-24,110.04
65561,2018-05-24,13.0
65562,2018-05-24,45.73
65563,2018-05-24,16.0
65564,2018-05-24,16.0
65565,2018-05-24,16.0
65566,2018-05-24,2.7
65567,2018-05-24,15.45
65568,2018-05-24,16.0
65569,2018-05-24,13.0
65570,2018-05-24,8.76
65571,2018-05-24,8.65
65572,2018-05-24,8.58
65573,2018-05-24,4063.07
65574,2018-05-24,17.88
65575,2018-05-24,241.48
65576,2018-05-24,3.25
65577,2018-05-24,258.98
65578,2018-05-24,16.0
65579,2018-05-24,221.45
65580,2018-05-24,119.16
65581,2018-05-24,60.0
65582,2018-05-25,233.7
65583,2018-05-25,16.0
65584,2018-05-25,1385.67
65585,2018-05-25,1248.35
65586,2018-05-25,16.0
65587,2018-05-25,1278.0
65588,2018-05-25,16.0
65589,2018-05-25,1213.86
65590,2018-05-25,300.0
65591,2018-05-25,4419.5
65592,2018-05-25,22.34
65593,2018-05-25,0.0
65594,2018-05-25,152.46
65595,2018-05-25,63.81
65596,2018-05-25,6.0
65597,2018-05-25,112.0
65598,2018-05-25,192.44
65599,2018-05-25,27.04
65600,2018-05-25,5.0
65601,2018-05-25,33.58
65602,2018-05-25,202.8
65603,2018-05-25,2.94
65604,2018-05-25,16.0
65605,2018-05-25,128.09
65606,2018-05-25,187.28
65607,2018-05-25,189.0
65608,2018-05-25,42.71
65609,2018-05-25,122.68
65610,2018-05-25,3.0
65611,2018-05-25,359.0
65612,2018-05-25,194.24
65613,2018-05-25,112.78
65614,2018-05-24,28.08
65615,2018-05-24,978.0
65616,2018-05-24,193.0
65617,2018-05-24,1853.69
65618,2018-05-24,44.8
65619,2018-05-24,0.0
65620,2018-05-24,1178.5
65621,2018-05-24,296.26
65622,2018-05-24,627.18
65623,2018-05-24,31.55
65624,2018-05-24,39.49
65625,2018-05-24,90.62
65626,2018-05-24,13.55
65627,2018-05-24,8.28
65628,2018-05-24,39.97
65629,2018-05-24,26.46
65630,2018-05-24,0.34
65631,2018-05-24,374.81
65632,2018-05-24,1674.42
65633,2018-05-24,80.26
65634,2018-05-24,20.92
65635,2018-05-24,44.88
65636,2018-05-24,348.3
65637,2018-05-24,0.0
65638,2018-05-24,1.0
65639,2018-05-24,357.6
65640,2018-05-24,4.0
65641,2018-05-24,12.0
65642,2018-05-24,6.75
65643,2018-05-24,16.0
65644,2018-05-24,310.56
65645,2018-05-24,4.8
65646,2018-05-24,57.84
65647,2018-05-24,99.0
65648,2018-05-24,58.52
65649,2018-05-24,55.16
65650,2018-05-24,2.1
65651,2018-05-24,16.69
65652,2018-05-24,93.87
65653,2018-05-24,0.0
65654,2018-05-24,84.65
65655,2018-05-24,1132.0
65656,2018-05-24,13.0
65657,2018-05-24,13.0
65658,2018-05-24,135.8
65659,2018-05-24,43.0
65660,2018-05-24,8.0
65661,2018-05-24,5.6
65662,2018-05-24,9.0
65663,2018-05-24,1105.87
65664,2018-05-24,33.0
65665,2018-05-24,303.92
65666,2018-05-24,16.0
65667,2018-05-24,13.0
65668,2018-05-24,16.0
65669,2018-05-24,16.0
65670,2018-05-24,18.0
65671,2018-05-24,381.98
65672,2018-05-24,1947.98
65673,2018-05-24,489.45
65674,2018-05-24,139.88
65675,2018-05-24,390.84
65676,2018-05-24,339.9
65677,2018-05-24,95.82
65678,2018-05-24,3.5
65679,2018-05-24,124.2
65680,2018-05-24,191.13
65681,2018-05-24,13.0
65682,2018-05-24,14.0
65683,2018-05-24,4.8
65684,2018-05-24,18.0
65685,2018-05-25,39.89
65686,2018-05-25,1414.94
65687,2018-05-25,0.0
65688,2018-05-25,6.74
65689,2018-05-25,167.18
65690,2018-05-25,6.48
65691,2018-05-25,84.47
65692,2018-05-25,4.64
65693,2018-05-25,51.78
65694,2018-05-25,0.0
65695,2018-05-25,84.6
65696,2018-05-25,130.0
65697,2018-05-25,55.2
65698,2018-05-25,4.74
65699,2018-05-25,65.52
65700,2018-05-25,0.0
65701,2018-05-25,70.25
65702,2018-05-25,27.82
65703,2018-05-25,250.0
65704,2018-05-25,0.0
65705,2018-05-25,193.49
65706,2018-05-25,8.23
65707,2018-05-25,81.93
65708,2018-05-25,66.12
65709,2018-05-25,74.11
65710,2018-05-25,2.99
65711,2018-05-25,131.0
65712,2018-05-25,270.0
65713,2018-05-25,75.6
65714,2018-05-25,44.0
65715,2018-05-25,16.0
65716,2018-05-25,144.2
65717,2018-05-24,0.0
65718,2018-05-24,13.0
65719,2018-05-24,61.3
65720,2018-05-24,167.0
65721,2018-05-24,3.25
65722,2018-05-24,18.0
65723,2018-05-24,13.0
65724,2018-05-24,21.5
65725,2018-05-24,0.0
65726,2018-05-24,16.0
65727,2018-05-24,0.0
65728,2018-05-24,120.6
65729,2018-05-24,82.31
65730,2018-05-24,0.84
65731,2018-05-24,258.52
65732,2018-05-24,13.0
65733,2018-05-24,78.0
65734,2018-05-24,420.0
65735,2018-05-24,60.0
65736,2018-05-24,43.72
65737,2018-05-24,613.74
65738,2018-05-24,80.0
65739,2018-05-24,13.0
65740,2018-05-24,16.0
65741,2018-05-24,61.33
65742,2018-05-24,53.27
65743,2018-05-24,60.72
65744,2018-05-24,79.26
65745,2018-05-24,35.0
65746,2018-05-24,97.51
65747,2018-05-24,112.0
65748,2018-05-24,154.48
65749,2018-05-24,440.0
65750,2018-05-24,14.0
65751,2018-05-24,1.42
65752,2018-05-24,51.25
65753,2018-05-24,450.34
65754,2018-05-24,4.0
65755,2018-05-24,9.4
65756,2018-05-24,0.19
65757,2018-05-24,44.21
65758,2018-05-24,163.41
65759,2018-05-24,9.34
65760,2018-05-24,37.66
65761,2018-05-24,151.4
65762,2018-05-24,0.0
65763,2018-05-24,91.45
65764,2018-05-24,300.0
65765,2018-05-24,12.0
65766,2018-05-24,199.45
65767,2018-05-24,10.0
65768,2018-05-24,3.62
65769,2018-05-24,55.2
65770,2018-05-24,7.0
65771,2018-05-24,7.0
65772,2018-05-24,61.76
65773,2018-05-24,78.63
65774,2018-05-24,1.26
65775,2018-05-24,14.0
65776,2018-05-24,59.65
65777,2018-05-24,95.17
65778,2018-05-24,77.86
65779,2018-05-24,486.0
65780,2018-05-24,16.0
65781,2018-05-24,150.0
65782,2018-05-24,7.0
65783,2018-05-24,22.0
65784,2018-05-24,19.0
65785,2018-05-24,2.0
65786,2018-05-24,236.5
65787,2018-05-24,360.0
65788,2018-05-24,19.0
65789,2018-05-24,396.39
65790,2018-05-25,3.14
65791,2018-05-25,36.5
65792,2018-05-25,25.84
65793,2018-05-25,269.59
65794,2018-05-25,2.57
65795,2018-05-25,83.88
65796,2018-05-25,21.42
65797,2018-05-25,190.83
65798,2018-05-25,140.0
65799,2018-05-25,246.0
65800,2018-05-25,361.8
65801,2018-05-25,316.59
65802,2018-05-25,22.0
65803,2018-05-25,94.26
65804,2018-05-25,2.76
65805,2018-05-25,96.74
65806,2018-05-25,28.0
65807,2018-05-25,69.18
65808,2018-05-25,6.75
65809,2018-05-25,43.66
65810,2018-05-25,20.0
65811,2018-05-25,0.82
65812,2018-05-25,110.2
65813,2018-05-25,404.0
65814,2018-05-25,13.0
65815,2018-05-25,191.99
65816,2018-05-25,16.0
65817,2018-05-25,117.61
65818,2018-05-25,53.34
65819,2018-05-25,127.8
65820,2018-05-25,232.0
65821,2018-05-25,33.0
65822,2018-05-25,292.73
65823,2018-05-25,90.0
65824,2018-05-24,13.0
65825,2018-05-24,16.0
65826,2018-05-24,200.0
65827,2018-05-24,16.0
65828,2018-05-24,13.0
65829,2018-05-24,16.0
65830,2018-05-24,16.0
65831,2018-05-24,5.2
65832,2018-05-24,573.0
65833,2018-05-24,16.0
65834,2018-05-24,60.0
65835,2018-05-24,16.0
65836,2018-05-24,238.08
65837,2018-05-24,5.0
65838,2018-05-24,16.0
65839,2018-05-24,13.0
65840,2018-05-24,16.0
65841,2018-05-24,14.0
65842,2018-05-24,36.0
65843,2018-05-24,227.73
65844,2018-05-24,239.87
65845,2018-05-24,798.96
65846,2018-05-24,0.17
65847,2018-05-24,96.93
65848,2018-05-24,14.11
65849,2018-05-24,9.0
65850,2018-05-24,62.5
65851,2018-05-24,126.96
65852,2018-05-24,12.0
65853,2018-05-24,57.81
65854,2018-05-24,35.84
65855,2018-05-24,28.6
65856,2018-05-24,10.0
65857,2018-05-24,106.0
65858,2018-05-24,77.8
65859,2018-05-24,213.57
65860,2018-05-24,4.87
65861,2018-05-24,274.76
65862,2018-05-24,12.5
65863,2018-05-24,243.93
65864,2018-05-24,16.0
65865,2018-05-24,13.0
65866,2018-05-24,20.0
65867,2018-05-24,174.63
65868,2018-05-24,16.0
65869,2018-05-24,1.0
65870,2018-05-24,98.0
65871,2018-05-24,4.32
65872,2018-05-24,41.74
65873,2018-05-24,2.17
65874,2018-05-24,22.96
65875,2018-05-24,3272.1
65876,2018-05-24,41.2
65877,2018-05-24,1.64
65878,2018-05-24,5.92
65879,2018-05-24,88.35
65880,2018-05-24,9.15
65881,2018-05-24,139.25
65882,2018-05-24,66.8
65883,2018-05-24,569.92
65884,2018-05-24,16.0
65885,2018-05-24,23.0
65886,2018-05-24,36.0
65887,2018-05-24,145.0
65888,2018-05-24,16.0
65889,2018-05-24,540.0
65890,2018-05-24,147.9
65891,2018-05-24,85.57
65892,2018-05-24,339.42
65893,2018-05-24,37.66
65894,2018-05-24,15.82
65895,2018-05-24,182.61
65896,2018-05-24,35.4
65897,2018-05-25,2.0
65898,2018-05-25,56.71
65899,2018-05-25,0.0
65900,2018-05-25,27.26
65901,2018-05-25,362.8
65902,2018-05-25,3.2
65903,2018-05-25,59.06
65904,2018-05-25,217.0
65905,2018-05-25,1822.48
65906,2018-05-25,61.19
